"";"event";"pairing_order";"team_home";"gymnast_home";"dvalue_home";"endvalue_home";"score_home";"team_guest";"gymnast_guest";"dvalue_guest";"endvalue_guest";"score_guest";"home_starts";"url";"time";"location"
"pommel_horse.228";"pommel_horse";2;"TG Hanauerland";"Layer, Meik";3,8;12,2;0;"TSV Buttenwiesen";"Petrenko, Oleksander";4,9;13,3;4;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"pommel_horse.328";"pommel_horse";3;"TG Hanauerland";"Reiß, Matthias";3,1;11,5;4;"TSV Buttenwiesen";"Raab, Florian";3,5;10,05;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"pommel_horse.428";"pommel_horse";4;"TG Hanauerland";"Brunello, Ivan";4,7;13,25;3;"TSV Buttenwiesen";"Seifried, Adrian";4;12,3;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"still_rings.128";"still_rings";1;"TG Hanauerland";"Layer, Meik";3,7;11,95;0;"TSV Buttenwiesen";"Schwäke, Jan";3,5;12,15;1;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"still_rings.228";"still_rings";2;"TG Hanauerland";"Brunello, Ivan";4,7;13,1;5;"TSV Buttenwiesen";"Bach, Elija";3,3;11;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"still_rings.328";"still_rings";3;"TG Hanauerland";"Reiß, Stephan";2,4;9,9;0;"TSV Buttenwiesen";"Hommel, Dimiter";3,4;11,5;4;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"still_rings.428";"still_rings";4;"TG Hanauerland";"Hellmich, Piet";3;10,5;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,4;13,75;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"vault.128";"vault";1;"TG Hanauerland";"Hellmich, Piet";4;12,8;0;"TSV Buttenwiesen";"Schwäke, Jan";4,8;12,85;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"vault.228";"vault";2;"TG Hanauerland";"Reiß, Matthias";4;12,75;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,8;13,7;3;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"vault.328";"vault";3;"TG Hanauerland";"Layer, Meik";4;13,35;4;"TSV Buttenwiesen";"Seifried, Johannes";4;12,2;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"vault.428";"vault";4;"TG Hanauerland";"Brunello, Ivan";4,8;13,8;4;"TSV Buttenwiesen";"Kehl, Daniel";4,8;12,4;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"parallel_bars.128";"parallel_bars";1;"TG Hanauerland";"Brunello, Ivan";4,8;13,7;4;"TSV Buttenwiesen";"Raab, Florian";3,7;12,2;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"parallel_bars.228";"parallel_bars";2;"TG Hanauerland";"Layer, Meik";3,7;12,35;1;"TSV Buttenwiesen";"Schwäke, Jan";3,4;12,15;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"parallel_bars.328";"parallel_bars";3;"TG Hanauerland";"Hauser, Tim";3;11,65;0;"TSV Buttenwiesen";"Seifried, Adrian";3,2;11,65;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"parallel_bars.428";"parallel_bars";4;"TG Hanauerland";"Reiß, Matthias";3;11,05;0;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,5;13,5;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"horizontal_bar.128";"horizontal_bar";1;"TG Hanauerland";"Layer, Meik";2,9;11,15;0;"TSV Buttenwiesen";"Petrenko, Oleksander";4,6;13,15;4;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"horizontal_bar.228";"horizontal_bar";2;"TG Hanauerland";"Hauser, Tim";3,2;11,2;0;"TSV Buttenwiesen";"Steinke, Darius";3,2;11,1;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"horizontal_bar.328";"horizontal_bar";3;"TG Hanauerland";"Brunello, Ivan";5,3;13,5;5;"TSV Buttenwiesen";"Raab, Florian";3,1;11,45;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"horizontal_bar.428";"horizontal_bar";4;"TG Hanauerland";"Friedmann, Pascal";3,4;11,45;4;"TSV Buttenwiesen";"Kehl, Daniel";3;9,65;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2523";2023-09-23 16:00:00;"Sporthalle Rheinbischofsheim | Forsthausstraße 10 | 77866 Rheinau"
"floor.129";"floor";1;"TV Bühl";"Riedel, Julius";3,3;10,95;2;"KTV Ries";"Engelhardt, Jochen";3,3;10,6;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"floor.229";"floor";2;"TV Bühl";"Bäuerle, Philip";3,5;11,6;3;"KTV Ries";"Kuzmickas, Tomas";4,8;11;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"floor.329";"floor";3;"TV Bühl";"Hofmann, Nick";4,1;12,15;0;"KTV Ries";"Buschmann, Lucas";4,6;12,85;3;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"floor.429";"floor";4;"TV Bühl";"Bell, Clayton";5,3;10,9;0;"KTV Ries";"König, Clemens";4,4;11,45;2;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"pommel_horse.129";"pommel_horse";1;"TV Bühl";"Riedel, Julius";2,4;7,85;0;"KTV Ries";"Henning, Maximilian";4,6;13,35;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"pommel_horse.229";"pommel_horse";2;"TV Bühl";"Bell, Clayton";3,7;9,5;0;"KTV Ries";"Leonhardt, Lukas";4,4;11,4;4;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"pommel_horse.329";"pommel_horse";3;"TV Bühl";"Kern, Thorben";3,2;10,05;0;"KTV Ries";"Marzocchi, Roberto";4,7;13,3;5;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"pommel_horse.429";"pommel_horse";4;"TV Bühl";"Fäßler, Jan";2,7;10,15;0;"KTV Ries";"Kern, Gustav";2,8;10,85;3;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"still_rings.129";"still_rings";1;"TV Bühl";"Fäßler, Jan";3,4;11,45;0;"KTV Ries";"Trieb, Arian";3,4;11,55;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"still_rings.229";"still_rings";2;"TV Bühl";"Kern, Thorben";3,7;11,7;0;"KTV Ries";"Henning, Maximilian";4,9;12,45;3;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"still_rings.329";"still_rings";3;"TV Bühl";"Saure, Robin";2,7;10,3;0;"KTV Ries";"Marzocchi, Roberto";5,1;13,7;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"still_rings.429";"still_rings";4;"TV Bühl";"Bell, Clayton";4;12,05;0;"KTV Ries";"Buschmann, Lucas";4,2;12,75;3;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"vault.129";"vault";1;"TV Bühl";"Bell, Clayton";4,8;13,95;3;"KTV Ries";"Buschmann, Lucas";4;13,1;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"vault.229";"vault";2;"TV Bühl";"Fäßler, Jan";4;12,8;0;"KTV Ries";"König, Clemens";4;12,85;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"vault.329";"vault";3;"TV Bühl";"Hofmann, Nick";3,2;11,9;0;"KTV Ries";"Marzocchi, Roberto";4,8;13,65;4;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"vault.429";"vault";4;"TV Bühl";"Hauser, Louis";2,2;10,5;3;"KTV Ries";"Kuhn, Alexander";2,8;9,8;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"parallel_bars.129";"parallel_bars";1;"TV Bühl";"Fäßler, Jan";3;11,8;0;"KTV Ries";"Henning, Maximilian";4,4;13;4;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"parallel_bars.229";"parallel_bars";2;"TV Bühl";"Kern, Thorben";3,7;12,05;0;"KTV Ries";"Kuzmickas, Tomas";5,1;13,5;4;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"parallel_bars.329";"parallel_bars";3;"TV Bühl";"Bell, Clayton";4,9;10,65;0;"KTV Ries";"Kern, Gustav";3,3;11,5;3;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"parallel_bars.429";"parallel_bars";4;"TV Bühl";"Volz, Constantin";2,5;11,05;0;"KTV Ries";"Buschmann, Lucas";3,5;11,9;3;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"horizontal_bar.129";"horizontal_bar";1;"TV Bühl";"Bäuerle, Philip";2,4;10,35;0;"KTV Ries";"Henning, Maximilian";3,8;12,6;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"horizontal_bar.229";"horizontal_bar";2;"TV Bühl";"Bell, Clayton";4,6;10,9;0;"KTV Ries";"Trieb, Arian";3,7;12,25;4;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"horizontal_bar.329";"horizontal_bar";3;"TV Bühl";"Kern, Thorben";3,3;11,75;0;"KTV Ries";"Buschmann, Lucas";4,1;12,7;3;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"horizontal_bar.429";"horizontal_bar";4;"TV Bühl";"Fäßler, Jan";2,5;10,2;0;"KTV Ries";"Kuzmickas, Tomas";4,8;12,45;5;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2525";2023-09-23 16:00:00;"Großsporthalle Bühl | Steinstr. 11 | 77815 Bühl"
"floor.130";"floor";1;"Exquisa Oberbayern";"Stemmer, Fabian";4,5;11,8;0;"WTG Heckengäu";"Spiess, Niccolo";3,6;11,8;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.230";"floor";2;"Exquisa Oberbayern";"Braig, Moritz";5,1;13,7;5;"WTG Heckengäu";"Ackermann, Nick";3,6;10,4;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.330";"floor";3;"Exquisa Oberbayern";"Lewis, Jamie";5,6;13,35;3;"WTG Heckengäu";"Spiess, Lovis";4,3;12,3;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.430";"floor";4;"Exquisa Oberbayern";"Lippl, Pirmin";4,7;12;3;"WTG Heckengäu";"Lutz, Philipp";3,8;11,05;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.130";"pommel_horse";1;"Exquisa Oberbayern";"Miedl, Stefan";3,2;11,2;10;"WTG Heckengäu";"Griesmeier, Jan";2,4;4,65;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.230";"pommel_horse";2;"Exquisa Oberbayern";"Dauth, Fabian";4;10,4;3;"WTG Heckengäu";"Lutz, Philipp";3,6;9,6;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.330";"pommel_horse";3;"Exquisa Oberbayern";"Müller, Markus";4,1;12,45;5;"WTG Heckengäu";"Spiess, Lovis";3,1;9,95;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"pommel_horse.430";"pommel_horse";4;"Exquisa Oberbayern";"Lewis, Jamie";5,2;13,2;5;"WTG Heckengäu";"Tschur, Manú";3,9;9,9;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.130";"still_rings";1;"Exquisa Oberbayern";"Stemmer, Fabian";3,6;11,05;1;"WTG Heckengäu";"Ackermann, Nick";3;10,8;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.230";"still_rings";2;"Exquisa Oberbayern";"Olbrich, Jonas";3,7;11,95;3;"WTG Heckengäu";"Tschur, Manú";3,3;11,25;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.330";"still_rings";3;"Exquisa Oberbayern";"Lippl, Pirmin";3,9;12,4;5;"WTG Heckengäu";"Lutz, Philipp";2,9;9,6;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"still_rings.430";"still_rings";4;"Exquisa Oberbayern";"Lewis, Jamie";5,2;13,4;5;"WTG Heckengäu";"Spiess, Niccolo";3,1;10,2;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.130";"vault";1;"Exquisa Oberbayern";"Braig, Moritz";4,4;12,7;0;"WTG Heckengäu";"Ackermann, Nick";4;12,95;1;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.230";"vault";2;"Exquisa Oberbayern";"Lewis, Jamie";4,8;13,75;3;"WTG Heckengäu";"Lutz, Philipp";4;12,8;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.330";"vault";3;"Exquisa Oberbayern";"Stemmer, Fabian";4,8;13,5;3;"WTG Heckengäu";"Spiess, Lovis";4;12,7;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"vault.430";"vault";4;"Exquisa Oberbayern";"Hartner, Martin";4;13,05;3;"WTG Heckengäu";"Spiess, Niccolo";4;12,4;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.130";"parallel_bars";1;"Exquisa Oberbayern";"Dauth, Fabian";3,8;12,25;3;"WTG Heckengäu";"Lutz, Philipp";3,8;11,45;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.230";"parallel_bars";2;"Exquisa Oberbayern";"Hartner, Martin";3,1;12;0;"WTG Heckengäu";"Tschur, Manú";4;12,2;1;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.330";"parallel_bars";3;"Exquisa Oberbayern";"Zäuner, Felix";3,5;11,75;5;"WTG Heckengäu";"Spiess, Lovis";2,9;7;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"parallel_bars.430";"parallel_bars";4;"Exquisa Oberbayern";"Lewis, Jamie";4,8;13,5;5;"WTG Heckengäu";"Spiess, Niccolo";3;11,35;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.130";"horizontal_bar";1;"Exquisa Oberbayern";"Zäuner, Felix";3,9;11;0;"WTG Heckengäu";"Spiess, Niccolo";3,2;11,15;1;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.230";"horizontal_bar";2;"Exquisa Oberbayern";"Hartner, Martin";3,6;11,8;4;"WTG Heckengäu";"Ackermann, Nick";2,7;10,15;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.330";"horizontal_bar";3;"Exquisa Oberbayern";"Lippl, Pirmin";3,5;11,9;1;"WTG Heckengäu";"Tschur, Manú";3;11,65;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"horizontal_bar.430";"horizontal_bar";4;"Exquisa Oberbayern";"Lewis, Jamie";4,5;13,15;5;"WTG Heckengäu";"Spiess, Lovis";2,6;9,6;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2524";2023-09-23 17:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching"
"floor.131";"floor";1;"TSV Monheim";"Wilhelm, Sascha";4,6;12,25;0;"VfL Kirchheim unter Teck";"Gündogdu, Yunus Emre";5;12,55;2;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"floor.231";"floor";2;"TSV Monheim";"Mayser, Julius";4,4;12,25;0;"VfL Kirchheim unter Teck";"Neher, Markus";4,1;12,45;1;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"floor.331";"floor";3;"TSV Monheim";"Matteo, Steven";5,3;13,35;3;"VfL Kirchheim unter Teck";"Bay, Marcus";4,6;12,5;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"floor.431";"floor";4;"TSV Monheim";"Hartrich, Julius";4,5;11,8;0;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";4,5;11,8;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"pommel_horse.131";"pommel_horse";1;"TSV Monheim";"Wilhelm, Sascha";3,6;9,15;0;"VfL Kirchheim unter Teck";"Weise, Henning";3,3;11,6;5;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"pommel_horse.231";"pommel_horse";2;"TSV Monheim";"Neumeier, Manuel";4,4;11,55;2;"VfL Kirchheim unter Teck";"Gündogdu, Yunus Emre";3,9;11,15;0;FALSE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"pommel_horse.331";"pommel_horse";3;"TSV Monheim";"Matteo, Steven";5,1;11,95;2;"VfL Kirchheim unter Teck";"Bay, Marcus";3,6;11,4;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"pommel_horse.431";"pommel_horse";4;"TSV Monheim";"Mayser, Julius";2,9;11,25;0;"VfL Kirchheim unter Teck";"Hofmann, Manuel";3,2;11,25;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
"still_rings.131";"still_rings";1;"TSV Monheim";"Wilhelm, Sascha";3,6;12,05;1;"VfL Kirchheim unter Teck";"Hausch, Julian";3,7;11,85;0;TRUE;"https://www.deutsche-turnliga.de/bundesliga-2/maenner-sued/wettkampftag/details.html?ID=2522";2023-09-23 18:00:00;"Stadthalle Monheim | Schulstr. 2 | 86653 Monheim"
